Time,cpu_util_percent,mem_util_percent,mem_gps,mpki,net_in,net_out,disk_usage_percent
507740,7.0,92.0,0.0,0.0,23.64,19.29,1.0
507760,31.0,97.0,0.0,0.0,51.37,38.37,3.0
507770,40.0,93.5,0.0,0.0,44.35,33.9,4.0
507780,37.0,94.0,0.0,0.0,43.21,32.71,6.0
507790,36.0,94.0,0.0,0.0,48.04,38.53,7.0
507820,27.0,93.0,0.0,0.0,34.565,27.19,1.5
507830,19.5,94.0,0.0,0.0,37.505,28.83,2.5
507860,39.5,95.0,0.0,0.0,48.43,36.73,4.5
507870,30.0,96.0,0.0,0.0,51.37,38.37,5.0
507890,33.0,94.0,0.0,0.0,43.21,32.71,6.0
507920,29.4,92.0,0.0,0.0,42.024,31.674,6.0
507930,32.0,83.0,0.0,0.0,48.07,39.16,12.0
507940,30.0,83.0,0.0,0.0,48.07,39.16,12.0
507960,28.5,93.5,0.0,0.0,46.575,35.615,18.0
507980,28.0,95.0,0.0,0.0,51.38,38.37,4.0
508000,29.0,94.0,0.0,0.0,48.05,38.53,8.0
508010,27.0,93.0,0.0,0.0,46.77,36.81,5.5
508030,16.5,87.5,0.0,0.0,35.855,29.225,8.0
508060,16.0,93.5,0.0,0.0,37.51,28.835,3.0
508070,25.5,94.0,0.0,0.0,49.715,38.455,5.0
508080,30.0,93.0,0.0,0.0,43.21,32.71,4.0
508110,26.0,93.6667,0.0,0.0,46.5633,34.6,13.0
508120,21.5,87.5,0.0,0.0,46.585,35.935,22.0
508130,22.0,92.5,0.0,0.0,44.155,32.71,17.5
508150,28.0,93.0,0.0,0.0,45.49,35.1,2.0
508160,29.0,93.0,0.0,0.0,45.49,35.1,2.0
508170,24.0,93.0,0.0,0.0,48.05,38.53,5.0
508180,20.5,87.5,0.0,0.0,46.585,35.935,3.0
508190,29.0,93.0,0.0,0.0,43.21,32.72,4.0
508220,6.0,92.0,0.0,0.0,23.64,19.29,1.0
508230,22.0,82.0,0.0,0.0,48.07,39.16,3.0
508240,15.0,93.0,0.0,0.0,35.845,28.91,4.0
508260,19.0,82.0,0.0,0.0,48.07,39.16,3.0
508270,20.0,89.6667,0.0,0.0,39.0667,31.1833,3.0
508300,23.0,92.0,0.0,0.0,48.05,38.54,6.0
508320,18.0,88.0,0.0,0.0,47.0067,34.8767,15.0
508340,15.0,91.3333,0.0,0.0,40.9567,30.1433,2.0
508360,25.3333,92.6667,0.0,0.0,46.2133,35.45,15.0
508370,6.0,93.0,0.0,0.0,23.64,19.29,1.0
508400,16.0,93.0,0.0,0.0,45.1,32.71,3.0
508410,14.5,93.0,0.0,0.0,34.565,27.195,4.0
508420,24.0,93.0,0.0,0.0,48.435,36.74,6.5
508430,37.0,88.0,0.0,0.0,48.06,38.855,3.5
508460,27.0,94.0,0.0,0.0,45.5,35.1,3.0
508470,19.5,93.75,0.0,0.0,41.405,31.37,12.0
508480,27.0,95.0,0.0,0.0,51.38,38.38,3.0
508490,22.0,83.0,0.0,0.0,48.07,39.17,6.0
508500,34.5,94.5,0.0,0.0,46.775,36.82,4.0
508520,41.0,96.0,0.0,0.0,51.38,38.38,3.0
508530,30.0,92.0,0.0,0.0,47.955,35.65,3.0
508540,31.0,94.0,0.0,0.0,45.3,33.905,3.5
508550,35.0,96.0,0.0,0.0,51.39,38.38,3.0
508560,26.5,91.0,0.0,0.0,47.955,35.65,4.0
508580,26.0,93.0,0.0,0.0,45.11,32.71,26.0
508630,33.0,94.0,0.0,0.0,48.06,38.54,5.0
508640,29.5,88.0,0.0,0.0,45.645,35.945,6.5
508650,24.0,94.0,0.0,0.0,45.11,32.71,12.0
508660,22.0,91.5,0.0,0.0,49.62,35.57,3.0
508670,23.0,94.0,0.0,0.0,51.39,38.38,4.0
508690,24.0,94.0,0.0,0.0,45.11,32.71,46.0
508720,21.0,94.0,0.0,0.0,45.11,32.71,46.0
508740,20.0,91.0,0.0,0.0,46.48,32.74,3.0
508760,25.0,93.0,0.0,0.0,43.22,32.72,6.0
508770,23.0,93.0,0.0,0.0,45.11,32.71,4.0
508780,14.5,93.0,0.0,0.0,34.38,26.0,2.5
508810,26.0,95.0,0.0,0.0,45.11,32.71,30.0
508820,12.0,88.0,0.0,0.0,47.86,32.77,2.0
508830,23.3333,92.3333,0.0,0.0,47.49,34.6267,4.6667
508850,26.0,89.0,0.0,0.0,47.86,32.77,2.0
508860,27.0,94.5,0.0,0.0,49.725,38.465,6.5
508870,31.5,95.5,0.0,0.0,47.305,35.56,5.5
508890,30.0,95.0,0.0,0.0,45.5,35.11,6.0
508900,14.5,88.5,0.0,0.0,35.865,29.23,2.5
508910,29.5,96.0,0.0,0.0,45.305,33.91,11.5
508920,24.0,85.0,0.0,0.0,48.08,39.17,5.0
508930,33.0,95.0,0.0,0.0,43.23,32.73,7.0
508940,27.0,96.0,0.0,0.0,45.51,35.11,4.0
508950,30.0,95.0,0.0,0.0,43.23,32.73,7.0
508960,22.0,93.0,0.0,0.0,48.06,38.55,7.0
508970,18.5,91.0,0.0,0.0,47.96,35.66,5.5
508980,23.0,96.0,0.0,0.0,51.39,38.39,5.0
509000,16.5,93.0,0.0,0.0,33.44,26.01,3.0
509010,19.0,93.6667,0.0,0.0,37.4633,29.0433,3.3333
509020,23.5,89.0,0.0,0.0,45.655,35.95,6.5
509030,17.0,93.0,0.0,0.0,45.11,32.72,8.0
509040,18.5,93.0,0.0,0.0,49.625,35.58,2.5
509050,19.0,94.0,0.0,0.0,45.11,32.72,33.0
509060,12.5,93.0,0.0,0.0,34.38,26.005,17.0
509070,21.0,87.5,0.0,0.0,48.07,38.86,6.5
509080,26.0,93.0,0.0,0.0,43.23,32.73,3.0
509090,11.0,89.0,0.0,0.0,47.86,32.77,2.0
509100,21.0,95.0,0.0,0.0,51.4,38.39,4.0
509110,24.0,83.0,0.0,0.0,48.08,39.17,9.0
509150,19.5,93.5,0.0,0.0,48.255,35.555,3.5
509160,25.0,89.0,0.0,0.0,47.86,32.77,2.0
509170,27.25,93.75,0.0,0.0,46.9525,35.5975,12.5
509180,21.0,92.0,0.0,0.0,48.07,38.55,7.0
509190,38.0,96.0,0.0,0.0,51.4,38.39,3.0
509210,27.0,97.0,0.0,0.0,45.51,35.11,2.0
509220,28.0,90.0,0.0,0.0,47.86,32.77,5.0
509250,21.6667,92.6667,0.0,0.0,45.47,34.6667,6.6667
509260,6.0,92.0,0.0,0.0,23.65,19.29,1.0
509270,25.0,93.5,0.0,0.0,44.175,32.725,6.5
509280,24.5,93.0,0.0,0.0,46.49,32.745,22.5
509290,23.0,91.0,0.0,0.0,47.09,36.8133,17.6667
509310,20.0,85.0,0.0,0.0,48.08,39.17,4.0
509340,23.0,95.5,0.0,0.0,48.26,35.555,5.0
509370,22.5,89.5,0.0,0.0,48.075,38.86,5.0
509400,25.5,93.5,0.0,0.0,47.965,35.66,3.0
509410,32.5,88.5,0.0,0.0,47.97,35.97,2.5
509440,25.5,90.0,0.0,0.0,46.6,35.95,14.0
509450,37.0,91.5,0.0,0.0,46.795,37.15,2.5
509460,28.0,96.0,0.0,0.0,45.12,32.72,14.0
509470,29.5,90.5,0.0,0.0,48.075,38.865,4.0
509490,28.0,95.0,0.0,0.0,48.07,38.55,5.0
509500,31.0,96.0,0.0,0.0,45.12,32.72,14.0
509510,30.0,96.0,0.0,0.0,45.12,32.72,14.0
509520,27.5,96.0,0.0,0.0,46.595,35.635,26.5
509540,34.0,89.0,0.0,0.0,46.805,37.15,9.5
509550,27.5,92.0,0.0,0.0,46.695,33.945,4.5
509560,23.0,95.0,0.0,0.0,45.12,32.72,48.0
509570,29.0,96.0,0.0,0.0,51.4,38.4,4.0
509630,29.0,95.0,0.0,0.0,48.1333,34.63,3.0
509640,31.0,93.6667,0.0,0.0,45.5433,33.54,3.0
509650,33.0,97.0,0.0,0.0,51.41,38.4,3.0
509670,6.0,92.0,0.0,0.0,23.65,19.29,1.0
509680,24.5,93.0,0.0,0.0,45.555,32.755,3.0
509700,23.5,91.5,0.0,0.0,46.695,33.95,2.0
509730,24.0,91.0,0.0,0.0,47.87,32.78,1.0
509750,33.0,95.0,0.0,0.0,43.24,32.74,6.0
509760,30.0,85.0,0.0,0.0,48.09,39.18,18.0
509800,31.0,89.5,0.0,0.0,45.665,35.96,11.5
509820,21.0,95.0,0.0,0.0,48.08,38.56,5.0
509830,24.0,95.0,0.0,0.0,48.08,38.56,5.0
509840,40.0,94.0,0.0,0.0,45.52,35.12,2.0
509860,23.0,95.0,0.0,0.0,48.08,38.56,5.0
509870,6.0,92.0,0.0,0.0,23.65,19.29,1.0
509890,6.0,92.0,0.0,0.0,23.65,19.29,1.0
509900,21.0,95.0,0.0,0.0,45.12,32.72,37.0
509910,26.0,96.0,0.0,0.0,43.24,32.74,6.0
509920,26.0,84.0,0.0,0.0,48.09,39.18,7.0
509930,6.0,92.0,0.0,0.0,23.65,19.29,1.0
509970,23.0,83.0,0.0,0.0,48.09,39.18,6.0
509980,22.0,88.0,0.0,0.0,47.1633,35.6967,5.0
509990,24.0,95.0,0.0,0.0,45.66,35.65,4.5
510000,24.0,95.0,0.0,0.0,51.41,38.4,4.0
510010,25.0,83.0,0.0,0.0,48.09,39.18,4.0
510040,26.0,94.0,0.0,0.0,45.13,32.72,42.0
510060,19.5,93.5,0.0,0.0,37.53,28.845,2.0
510070,40.0,91.0,0.0,0.0,45.53,35.13,4.0
510090,25.5,93.0,0.0,0.0,49.65,35.59,18.5
510100,19.0,95.0,0.0,0.0,48.08,38.56,5.0
510110,27.0,85.0,0.0,0.0,48.09,39.18,5.0
510130,27.0,83.0,0.0,0.0,48.09,39.18,9.0
510170,18.0,93.0,0.0,0.0,47.88,32.78,9.0
510180,21.0,83.0,0.0,0.0,48.1,39.18,4.0
510190,25.0,83.0,0.0,0.0,48.1,39.18,4.0
510220,21.0,94.0,0.0,0.0,45.13,32.73,15.0
510240,22.5,94.5,0.0,0.0,46.605,35.645,25.5
510290,25.0,91.0,0.0,0.0,45.53,35.13,2.0
510310,25.0,96.0,0.0,0.0,48.08,38.56,4.0
510320,25.6667,93.6667,0.0,0.0,45.5533,33.55,2.3333
510330,23.0,94.0,0.0,0.0,47.88,32.78,1.0
510340,25.0,96.0,0.0,0.0,48.08,38.56,4.0
510350,31.0,97.0,0.0,0.0,43.25,32.74,3.0
510360,32.0,91.0,0.0,0.0,45.53,35.13,3.0
510400,28.0,93.6667,0.0,0.0,46.18,33.5467,9.6667
510410,28.0,96.0,0.0,0.0,51.42,38.41,5.0
510420,27.0,92.0,0.0,0.0,45.53,35.13,6.0
510430,27.0,84.0,0.0,0.0,48.1,39.19,5.0
510440,28.0,97.0,0.0,0.0,51.42,38.41,7.0
510450,26.3333,94.0,0.0,0.0,46.25,35.4733,10.0
510500,24.0,83.0,0.0,0.0,48.1,39.19,7.0
510520,19.5,87.5,0.0,0.0,47.99,35.985,4.5
510550,32.0,96.0,0.0,0.0,43.25,32.75,3.0
510590,24.0,97.0,0.0,0.0,48.09,38.56,4.0
510610,37.0,96.0,0.0,0.0,43.25,32.75,4.0
510620,33.0,93.0,0.0,0.0,47.88,32.78,1.0
510630,33.0,92.0,0.0,0.0,47.59,36.7833,5.0
510650,31.0,97.0,0.0,0.0,48.09,38.56,4.0
510660,6.0,93.0,0.0,0.0,23.65,19.29,1.0
510680,29.5,96.5,0.0,0.0,46.615,35.645,8.5
510690,19.5,95.0,0.0,0.0,33.45,26.02,2.0
510700,23.0,93.0,0.0,0.0,46.715,33.96,2.5
510710,22.0,97.0,0.0,0.0,48.09,38.57,5.0
510720,14.0,88.5,0.0,0.0,35.875,29.24,4.0
510730,25.0,96.0,0.0,0.0,51.43,38.41,3.0
510740,28.0,95.0,0.0,0.0,45.34,33.935,12.5
510750,21.6667,91.3333,0.0,0.0,48.0267,36.8467,4.0
510760,25.0,93.5,0.0,0.0,46.715,33.96,2.0
510770,23.5,96.5,0.0,0.0,49.76,38.49,3.5
510780,27.5,89.0,0.0,0.0,46.82,37.165,3.0
510790,28.0,95.0,0.0,0.0,46.815,36.855,3.5
510800,22.0,96.0,0.0,0.0,48.09,38.57,4.0
510820,17.5,94.5,0.0,0.0,33.455,26.02,2.0
510830,24.0,85.0,0.0,0.0,48.1,39.19,3.0
510840,20.0,96.0,0.0,0.0,48.09,38.57,4.0
510850,28.0,97.0,0.0,0.0,51.43,38.41,3.0
510860,19.0,94.0,0.0,0.0,47.89,32.79,1.0
510870,21.6667,90.6667,0.0,0.0,39.0967,31.2067,2.6667
510880,26.0,85.0,0.0,0.0,48.1,39.19,4.0
510890,24.0,94.0,0.0,0.0,48.09,38.57,4.0
510900,19.0,95.0,0.0,0.0,47.89,32.79,3.0
510910,27.0,96.0,0.0,0.0,45.14,32.73,7.0
510920,25.0,95.5,0.0,0.0,49.76,38.49,4.0
510930,30.0,96.0,0.0,0.0,43.26,32.75,4.0
510940,37.0,96.0,0.0,0.0,43.26,32.75,4.0
510950,30.0,97.0,0.0,0.0,51.43,38.41,3.0
510970,22.0,94.0,0.0,0.0,48.09,38.57,4.0
510980,19.0,93.5,0.0,0.0,33.455,26.025,2.5
510990,25.0,95.0,0.0,0.0,46.615,35.65,26.0
511000,24.3333,90.0,0.0,0.0,39.1,31.21,2.3333
511030,27.0,91.0,0.0,0.0,45.5033,34.89,6.0
511040,24.0,95.0,0.0,0.0,45.14,32.73,11.0
511050,28.0,92.0,0.0,0.0,45.54,35.14,3.0
511080,15.0,94.0,0.0,0.0,47.89,32.79,4.0
511100,16.5,93.0,0.0,0.0,34.6,27.22,2.0
511120,10.0,92.5,0.0,0.0,35.77,26.045,2.5
511150,17.0,93.0,0.0,0.0,47.89,32.79,1.0
511160,6.0,93.0,0.0,0.0,23.65,19.3,1.0
511170,23.0,83.0,0.0,0.0,48.11,39.19,4.0
511180,13.0,92.0,0.0,0.0,47.89,32.79,1.0
511210,22.0,93.0,0.0,0.0,48.1,38.57,4.0
511220,20.5,87.5,0.0,0.0,48.0,35.99,2.0
511230,21.5,92.5,0.0,0.0,47.995,35.68,2.5
511260,11.5,92.0,0.0,0.0,35.77,26.045,2.0
511270,27.0,83.0,0.0,0.0,48.11,39.19,18.0
511280,7.0,93.0,0.0,0.0,23.65,19.3,1.0
511290,6.0,93.0,0.0,0.0,23.65,19.3,1.0
511300,26.6667,93.6667,0.0,0.0,38.2667,28.2833,2.3333
511310,37.0,92.0,0.0,0.0,45.55,35.15,3.0
511320,35.0,85.0,0.0,0.0,48.11,39.2,8.0
511340,21.5,95.0,0.0,0.0,37.545,28.86,2.5
511360,28.0,92.0,0.0,0.0,45.55,35.15,4.0
511370,31.3333,95.3333,0.0,0.0,46.42,34.7067,13.6667
511390,33.0,96.0,0.0,0.0,47.9,32.79,3.0
511400,43.0,95.0,0.0,0.0,43.27,32.76,4.0
511420,36.0,96.5,0.0,0.0,49.67,35.605,3.5
511430,46.0,96.5,0.0,0.0,48.295,35.58,7.0
511440,48.5,96.0,0.0,0.0,46.625,35.655,21.5
511450,29.0,94.0,0.0,0.0,47.9,32.79,3.0
511480,44.0,96.0,0.0,0.0,43.27,32.76,5.0
511490,25.0,93.0,0.0,0.0,48.1,38.57,9.0
511500,37.3333,91.3333,0.0,0.0,48.3667,37.59,8.3333
511520,45.0,94.0,0.0,0.0,45.55,35.15,8.0
511530,27.0,93.0,0.0,0.0,45.15,32.74,23.0
511570,22.0,93.0,0.0,0.0,47.9,32.79,8.0
511590,28.0,84.0,0.0,0.0,48.11,39.2,5.0
511610,31.0,95.0,0.0,0.0,43.27,32.76,6.0
511630,29.0,94.5,0.0,0.0,49.775,38.5,5.0
511650,22.0,92.0,0.0,0.0,45.15,32.74,11.0
511660,22.0,92.0,0.0,0.0,45.15,32.74,11.0
511670,24.0,94.0,0.0,0.0,51.45,38.42,5.0
511680,16.5,92.5,0.0,0.0,34.605,27.225,2.0
511690,27.0,94.0,0.0,0.0,51.45,38.42,4.0
511720,23.0,93.0,0.0,0.0,45.15,32.74,46.0
511750,6.0,92.0,0.0,0.0,23.65,19.3,1.0
511760,22.0,93.0,0.0,0.0,47.9,32.79,2.0
511780,20.5,93.0,0.0,0.0,48.005,35.69,3.0
511800,28.5,93.0,0.0,0.0,48.505,36.79,3.5
511820,22.5,92.5,0.0,0.0,46.53,32.77,14.5
511840,5.0,92.0,0.0,0.0,23.65,19.3,1.0
511850,23.5,94.0,0.0,0.0,49.78,38.5,6.0
511880,23.0,93.0,0.0,0.0,45.16,32.74,16.0
511900,24.0,95.0,0.0,0.0,48.11,38.58,5.0
511910,28.0,92.0,0.0,0.0,45.36,33.95,9.5
511940,18.5,90.5,0.0,0.0,46.73,33.98,3.0
511960,21.0,94.0,0.0,0.0,51.45,38.43,3.0
511970,20.0,92.0,0.0,0.0,45.16,32.74,30.0
511980,19.0,92.0,0.0,0.0,48.17,34.6567,5.3333
511990,6.0,92.0,0.0,0.0,23.65,19.3,1.0
512000,14.0,93.0,0.0,0.0,37.55,28.865,2.0
512010,20.0,91.0,0.0,0.0,46.735,33.98,2.5
512030,20.0,92.0,0.0,0.0,45.16,32.74,11.0
512050,27.0,91.0,0.0,0.0,45.56,35.16,4.0
512060,25.0,91.0,0.0,0.0,45.56,35.16,4.0
512070,18.5,93.5,0.0,0.0,49.78,38.505,4.0
512090,24.0,91.0,0.0,0.0,45.56,35.16,4.0
512100,20.0,92.0,0.0,0.0,46.835,36.87,5.0
512110,7.0,92.0,0.0,0.0,23.65,19.3,1.0
512150,16.0,91.0,0.0,0.0,47.91,32.8,3.0
512180,7.0,93.0,0.0,0.0,23.65,19.3,1.0
512190,5.0,93.0,0.0,0.0,23.65,19.3,1.0
512200,30.0,93.0,0.0,0.0,43.28,32.77,4.0
512210,23.0,93.0,0.0,0.0,45.16,32.75,34.0
512220,21.0,93.0,0.0,0.0,45.16,32.75,16.0
512240,24.0,95.0,0.0,0.0,51.45,38.43,3.0
512250,22.0,93.0,0.0,0.0,45.16,32.75,16.0
512260,26.0,93.0,0.0,0.0,45.365,33.96,9.5
512270,23.0,93.0,0.0,0.0,45.16,32.75,16.0
512280,23.6667,90.0,0.0,0.0,47.6167,36.8,3.6667
512290,22.0,93.5,0.0,0.0,46.635,35.665,22.0
512310,25.0,83.0,0.0,0.0,48.12,39.2,4.0
512350,6.0,93.0,0.0,0.0,23.65,19.3,1.0
512360,16.0,91.0,0.0,0.0,47.91,32.8,2.0
512390,27.5,92.5,0.0,0.0,48.515,36.8,4.0
512410,16.0,91.0,0.0,0.0,47.91,32.8,1.0
512420,27.5,94.0,0.0,0.0,47.37,35.6,4.0
512430,16.0,91.0,0.0,0.0,47.91,32.8,1.0
512440,22.0,92.0,0.0,0.0,46.2133,33.5733,17.0
512450,24.0,94.0,0.0,0.0,51.46,38.43,4.0
512460,22.5,92.5,0.0,0.0,46.635,35.665,8.5
512470,27.0,94.0,0.0,0.0,51.46,38.43,3.0
512480,21.0,92.0,0.0,0.0,46.2133,33.5733,5.0
512490,27.0,94.0,0.0,0.0,43.28,32.77,4.0
512500,5.0,93.0,0.0,0.0,23.65,19.3,1.0
512520,5.0,93.0,0.0,0.0,23.65,19.3,1.0
512530,18.0,92.0,0.0,0.0,49.685,35.615,2.0
512540,6.0,93.0,0.0,0.0,23.65,19.3,1.0
512560,17.5,92.0,0.0,0.0,46.535,32.775,14.0
512570,21.0,94.0,0.0,0.0,48.12,38.59,4.0
512580,5.0,93.0,0.0,0.0,23.65,19.3,1.0
512590,24.5,89.0,0.0,0.0,46.64,35.98,10.0
512610,20.0,94.0,0.0,0.0,45.16,32.75,15.0
512640,18.0,91.0,0.0,0.0,40.6275,31.6075,8.5
512660,16.5,92.5,0.0,0.0,34.61,27.235,1.5
512680,24.0,95.0,0.0,0.0,45.17,32.75,28.0
512720,33.0,93.0,0.0,0.0,45.57,35.17,3.0
512730,27.5,93.5,0.0,0.0,46.845,36.88,4.0
512750,15.0,93.0,0.0,0.0,41.0067,30.18,2.3333
512760,25.6667,90.6667,0.0,0.0,47.6233,36.81,5.3333
512770,27.5,89.5,0.0,0.0,48.12,38.9,6.0
512780,28.0,92.0,0.0,0.0,45.57,35.17,4.0
512790,6.0,93.0,0.0,0.0,23.65,19.3,1.0
512820,26.0,91.0,0.0,0.0,47.91,32.8,3.0
512870,20.0,92.0,0.0,0.0,47.91,32.8,3.0
512880,34.0,95.0,0.0,0.0,51.46,38.44,3.0
512890,43.0,93.0,0.0,0.0,45.17,32.75,33.0
512900,40.0,94.0,0.0,0.0,48.315,35.595,18.0
512910,37.0,85.0,0.0,0.0,48.13,39.21,5.0
512920,37.0,95.0,0.0,0.0,43.29,32.78,3.0
512930,19.0,91.0,0.0,0.0,47.92,32.8,2.0
512940,27.3333,92.6667,0.0,0.0,46.29,35.5067,4.6667
512950,34.0,89.5,0.0,0.0,48.125,38.9,4.0
512960,41.0,94.0,0.0,0.0,46.85,36.885,3.5
512970,35.0,90.0,0.0,0.0,45.71,35.995,4.0
512980,31.0,93.0,0.0,0.0,45.58,35.18,3.0
512990,31.0,93.0,0.0,0.0,45.58,35.18,3.0
513020,7.0,92.0,0.0,0.0,23.65,19.3,1.0
513040,24.0,92.0,0.0,0.0,47.92,32.81,2.0
513050,36.0,96.0,0.0,0.0,48.12,38.59,5.0
513060,5.0,92.0,0.0,0.0,23.65,19.3,1.0
513070,27.0,93.0,0.0,0.0,47.92,32.81,3.0
513080,27.5,94.5,0.0,0.0,49.695,35.625,3.0
513130,31.3333,90.0,0.0,0.0,46.2933,35.7167,22.0
513150,32.0,95.0,0.0,0.0,43.29,32.78,5.0
513160,18.5,94.0,0.0,0.0,33.47,26.04,3.0
513170,24.0,93.0,0.0,0.0,45.17,32.76,48.0
513180,25.0,93.0,0.0,0.0,45.17,32.76,11.0
513190,31.0,95.5,0.0,0.0,47.38,35.61,5.5
513200,34.0,96.0,0.0,0.0,43.29,32.78,6.0
513220,5.0,93.0,0.0,0.0,23.65,19.3,1.0
513230,29.0,93.0,0.0,0.0,45.58,35.18,4.0
513240,25.0,95.0,0.0,0.0,49.8,38.515,4.5
513250,6.0,93.0,0.0,0.0,23.65,19.3,1.0
513260,27.0,89.5,0.0,0.0,46.855,37.195,4.0
513270,25.0,85.0,0.0,0.0,48.13,39.21,4.0
513280,15.5,92.0,0.0,0.0,34.615,27.24,2.5
513330,16.0,93.5,0.0,0.0,35.89,28.945,3.5
513340,31.0,94.0,0.0,0.0,48.13,38.59,6.0
513360,28.0,93.0,0.0,0.0,44.445,33.985,4.5
513370,16.0,93.5,0.0,0.0,35.89,28.95,5.0
513410,27.0,95.0,0.0,0.0,47.385,35.62,6.0
513430,23.0,92.0,0.0,0.0,45.18,32.76,14.0
513440,26.0,92.0,0.0,0.0,45.59,35.18,4.0
513460,25.75,94.5,0.0,0.0,47.07,34.81,3.75
513470,24.0,84.0,0.0,0.0,48.13,39.22,3.0
513510,39.0,96.0,0.0,0.0,51.48,38.45,4.0
513520,29.0,95.0,0.0,0.0,49.7,35.63,16.5
513560,6.0,93.0,0.0,0.0,23.65,19.3,1.0
513640,27.0,83.0,0.0,0.0,48.13,39.22,6.0
513650,28.0,95.0,0.0,0.0,45.18,32.76,38.0
513660,27.0,89.5,0.0,0.0,48.13,38.91,6.0
513670,25.0,83.0,0.0,0.0,48.13,39.22,6.0
513680,24.0,97.0,0.0,0.0,51.48,38.45,4.0
513710,22.0,94.0,0.0,0.0,45.18,32.76,15.0
513730,27.0,97.0,0.0,0.0,51.48,38.45,3.0
513740,7.0,93.0,0.0,0.0,23.65,19.3,1.0
513750,38.0,94.0,0.0,0.0,43.3,32.79,4.0
513760,25.0,96.0,0.0,0.0,48.13,38.6,5.0
513770,6.0,93.0,0.0,0.0,23.65,19.3,1.0
513800,22.0,93.0,0.0,0.0,45.18,32.76,15.0
513820,25.5,93.5,0.0,0.0,44.445,33.99,4.5
513830,26.0,93.0,0.0,0.0,45.59,35.19,4.0
513840,14.0,92.0,0.0,0.0,47.93,32.81,2.0
513850,27.0,92.5,0.0,0.0,47.7625,37.265,3.75
513890,24.0,95.0,0.0,0.0,48.13,38.6,4.0
513910,28.0,95.0,0.0,0.0,43.3,32.79,3.0
513920,15.6667,93.6667,0.0,0.0,39.91,30.2367,2.0
513930,24.0,94.0,0.0,0.0,45.18,32.76,10.0
513960,25.0,95.0,0.0,0.0,51.48,38.45,3.0
513970,26.0,95.0,0.0,0.0,45.54,34.72,10.6667
513990,23.0,93.0,0.0,0.0,45.6,35.19,3.0
514000,22.0,84.0,0.0,0.0,48.14,39.22,7.0
514060,21.0,92.0,0.0,0.0,45.6,35.19,3.0
514070,25.5,94.0,0.0,0.0,46.87,36.9,3.5
514080,22.5,95.0,0.0,0.0,47.395,35.625,3.0
514090,23.0,95.0,0.0,0.0,51.48,38.46,3.0
514100,21.0,95.0,0.0,0.0,51.48,38.46,3.0
514110,30.0,93.0,0.0,0.0,45.6,35.2,3.0
514120,24.0,96.0,0.0,0.0,48.14,38.61,5.0
514140,22.5,94.0,0.0,0.0,46.665,35.69,8.5
514150,30.0,93.0,0.0,0.0,45.19,32.77,13.0
514170,36.0,96.0,0.0,0.0,48.14,38.61,4.0
514180,23.0,95.0,0.0,0.0,51.49,38.46,3.0
514200,20.5,93.0,0.0,0.0,34.63,27.25,2.0
514210,36.0,96.0,0.0,0.0,48.14,38.61,4.0
514220,19.0,95.0,0.0,0.0,51.49,38.46,3.0
514240,21.0,92.0,0.0,0.0,45.19,32.77,44.0
514260,16.0,92.0,0.0,0.0,47.93,32.82,2.0
514310,20.0,92.0,0.0,0.0,45.19,32.77,10.0
514340,25.0,92.0,0.0,0.0,45.6,35.2,3.0
514350,25.0,95.0,0.0,0.0,43.31,32.8,3.0
514370,27.0,93.0,0.0,0.0,45.6,35.2,3.0
514380,20.0,93.0,0.0,0.0,45.19,32.77,13.0
514390,21.0,95.0,0.0,0.0,51.49,38.46,4.0
514420,25.0,95.0,0.0,0.0,43.31,32.8,3.0
514430,27.0,96.0,0.0,0.0,48.14,38.61,6.0
514440,22.0,89.0,0.0,0.0,45.725,36.01,3.0
514480,22.6667,93.6667,0.0,0.0,45.6167,33.6067,2.6667
514490,19.5,95.0,0.0,0.0,48.34,35.615,21.0
514500,21.0,83.0,0.0,0.0,48.14,39.22,3.0
514510,24.0,96.0,0.0,0.0,48.14,38.61,3.0
514560,15.0,94.0,0.0,0.0,47.94,32.82,1.0
514570,20.0,96.0,0.0,0.0,51.49,38.46,3.0
514590,22.0,94.5,0.0,0.0,46.665,35.69,26.0
514600,23.0,96.0,0.0,0.0,48.14,38.61,4.0
514650,26.0,95.0,0.0,0.0,47.94,32.82,2.0
514690,37.0,96.0,0.0,0.0,48.15,38.61,7.0
514700,32.0,97.0,0.0,0.0,51.49,38.46,4.0
514710,26.0,96.0,0.0,0.0,48.15,38.61,7.0
514720,16.5,95.0,0.0,0.0,37.575,28.88,2.5
514740,22.0,94.5,0.0,0.0,45.625,32.81,2.0
514750,13.5,93.5,0.0,0.0,34.425,26.035,8.0
514790,23.5,94.0,0.0,0.0,48.55,36.835,3.0
514800,13.0,88.0,0.0,0.0,35.9,29.265,2.0
514810,24.5,94.0,0.0,0.0,46.67,35.69,18.0
514830,24.0,83.0,0.0,0.0,48.14,39.23,3.0
514840,23.0,83.0,0.0,0.0,48.14,39.23,3.0
514850,7.0,93.0,0.0,0.0,23.66,19.31,1.0
514870,23.5,94.0,0.0,0.0,48.34,35.615,8.0
514880,18.5,94.0,0.0,0.0,48.045,35.715,4.5
514890,26.5,94.5,0.0,0.0,48.555,36.835,4.0
514900,20.6667,89.6667,0.0,0.0,47.09,34.94,6.0
514910,26.0,96.0,0.0,0.0,48.15,38.62,7.0
514920,20.3333,93.3333,0.0,0.0,39.07,29.1133,3.6667
