Time,cpu_util_percent,mem_util_percent,net_in,net_out,disk_usage_percent
533710,49.1441,90.0565,44.5188,35.2969,12.4616
533720,48.5158,90.2842,44.5085,35.2872,12.4636
533730,50.0261,90.5627,44.5193,35.2967,12.4641
533740,52.2556,90.7761,44.5253,35.2954,12.4561
533750,51.7373,90.539,44.5179,35.2948,12.4648
533760,49.1204,89.8435,44.5156,35.2926,10.9636
533770,49.1029,89.0592,44.5223,35.2963,10.9598
533780,48.1281,88.715,44.5265,35.2996,10.9604
533790,48.1434,88.5642,44.5063,35.2774,10.96
533800,47.6938,88.4487,44.5142,35.2894,10.9559
533810,46.6547,88.2117,44.5213,35.2964,10.9613
533820,45.9345,88.0578,44.524,35.2985,13.4962
533830,47.7236,88.5174,44.5235,35.2994,13.4956
533840,48.5908,88.809,44.5365,35.3146,13.5482
533850,47.7526,88.8548,44.5325,35.31,13.496
533860,45.5341,89.188,44.5293,35.3057,13.486
533870,45.049,89.4408,44.535,35.3112,13.5009
533880,44.6669,89.2148,44.5203,35.2987,13.4697
533890,47.0904,89.3793,44.5237,35.2916,13.4917
533900,47.0234,89.4623,44.5306,35.3037,13.4859
533910,45.2121,89.2271,44.5177,35.2906,13.464
533920,45.0318,89.2313,44.5197,35.2917,13.4825
533930,44.9307,89.2688,44.5188,35.294,13.464
533940,45.6651,89.3874,44.5196,35.2932,15.2393
533950,47.5867,89.4391,44.5158,35.2901,15.232
533960,45.3041,89.3542,44.5204,35.2933,15.2373
533970,42.8965,89.1762,44.5212,35.2944,15.2356
533980,41.7663,89.0812,44.5117,35.2829,15.2373
533990,40.7272,89.256,44.5217,35.2949,15.2385
534000,44.1748,89.427,44.5218,35.2972,13.7654
534010,50.1668,89.3251,44.5238,35.2966,13.7747
534020,45.7668,89.3595,44.5178,35.292,13.7713
534030,41.4152,89.4378,44.5218,35.295,13.7698
534040,41.1564,89.2605,44.5193,35.2946,13.7643
534050,41.9501,89.3176,44.5193,35.2922,13.7702
534060,44.4437,89.7001,44.5174,35.2913,11.2504
534070,46.4504,89.8927,44.5285,35.3023,11.2672
534080,43.0153,89.6838,44.5367,35.31,11.2695
534090,42.6654,89.6143,44.53,35.3025,11.2662
534100,42.1904,89.3329,44.5246,35.3001,11.2672
534110,40.5432,88.8336,44.5317,35.3069,11.2693
534120,38.9361,88.591,44.5145,35.2845,13.4228
534130,40.2229,88.3656,44.5202,35.292,13.422
534140,40.4159,88.4086,44.5162,35.2883,13.4179
534150,37.7945,88.4109,44.5191,35.2911,13.4227
534160,39.6156,88.6555,44.5177,35.2881,13.4188
534170,38.4541,88.5281,44.5187,35.2902,13.4227
534180,38.4386,88.3705,44.5217,35.2975,14.9719
534190,41.4727,88.3835,44.5248,35.3031,14.9532
534200,40.0409,88.2379,44.5393,35.3138,14.9711
534210,39.1993,88.1762,44.5288,35.3014,14.9751
534220,40.0841,88.3879,44.5501,35.3187,14.9727
534230,41.3759,88.4638,44.5326,35.3025,14.9766
534240,43.2501,88.5508,44.5237,35.2985,10.7482
534250,45.1952,88.6166,44.5202,35.2948,10.7463
534260,42.1141,88.6265,44.5242,35.2999,10.7497
534270,44.5362,89.2353,44.5267,35.3018,10.7494
534280,46.9021,89.663,44.5293,35.3043,10.7536
534290,48.2199,90.1486,44.5215,35.2963,10.7489
534300,47.8509,89.932,44.528,35.3061,9.9009
534310,49.0106,89.6674,44.533,35.3105,9.8779
534320,44.7086,89.7638,44.5322,35.3081,9.9001
534330,44.6334,89.6665,44.5255,35.3014,9.8969
534340,46.092,89.6048,44.5287,35.3036,9.8967
534350,48.8744,89.6116,44.5282,35.3041,9.8962
534360,50.6814,89.5839,44.5414,35.3154,11.4595
534370,52.3702,89.5498,44.5373,35.312,11.4565
534380,50.7045,89.9152,44.532,35.3072,11.4546
534390,49.1144,90.4807,44.5372,35.3262,11.4692
534400,50.0053,90.9072,44.522,35.2973,11.4568
534410,50.7654,91.3528,44.53,35.3037,11.4525
534420,48.7031,91.1862,44.5355,35.3109,12.3137
534430,47.1839,91.114,44.534,35.3095,12.3155
534440,48.639,91.1156,44.5463,35.3193,12.3195
534450,50.6114,91.3307,44.5388,35.3109,12.3197
534460,50.5627,91.6038,44.5299,35.31,12.3127
534470,48.5681,91.593,44.5321,35.3073,12.3152
534480,47.5672,91.34,44.5398,35.3129,12.5015
534490,45.9178,90.7523,44.5692,35.3349,12.4785
534500,41.5775,90.3406,44.5213,35.3063,12.5133
534510,41.0948,90.234,44.541,35.3141,12.5019
534520,40.2037,90.4811,44.5289,35.3042,12.5008
534530,42.1995,90.7421,44.5393,35.3145,12.5024
534540,42.8312,90.7734,44.5501,35.3201,11.4307
534550,42.0283,90.5938,44.5333,35.3045,11.4303
534560,41.8664,90.499,44.5354,35.3074,11.4304
534570,42.1286,90.0311,44.5022,35.2716,11.4334
534580,39.0316,89.6127,44.5493,35.3179,11.4347
534590,40.6351,89.7745,44.555,35.324,11.4362
534600,40.659,89.9804,44.5398,35.3099,14.1848
534610,44.0028,89.7757,44.5456,35.3138,14.1858
534620,40.1909,89.4794,44.5316,35.3024,14.17
534630,39.3592,89.3581,44.5347,35.3071,14.1798
534640,36.1193,89.056,44.5403,35.3112,14.1816
534650,35.7618,88.6425,44.537,35.3097,14.1727
534660,34.1411,88.0757,44.5403,35.305,11.4248
534670,36.391,87.6927,44.5433,35.3131,11.4256
534680,33.532,87.8029,44.5519,35.3223,11.4335
534690,33.5329,88.0257,44.536,35.3066,11.4296
534700,37.448,88.3977,44.5501,35.3206,11.4326
534710,38.2681,88.3595,44.5432,35.3158,11.4211
534720,37.784,88.3758,44.5968,35.3619,10.6855
534730,38.9815,88.0817,44.5353,35.3089,10.6764
534740,36.4029,87.8733,44.4767,35.266,10.6483
534750,33.8046,87.8266,44.5478,35.3164,10.6633
534760,33.431,87.7286,44.5601,35.3148,10.6849
534770,32.0005,87.5593,44.5453,35.3152,10.6497
534780,34.0243,87.7392,44.5464,35.3181,9.144
534790,44.6462,88.2435,44.5448,35.3182,9.1456
534800,41.256,88.6084,44.5317,35.3075,9.1424
534810,39.0866,88.8357,44.5363,35.3107,9.139
534820,39.8334,88.9459,44.5407,35.3139,9.1418
534830,40.2222,89.0198,44.5341,35.3078,9.1414
534840,40.8857,89.1128,44.5659,35.3327,9.354
534850,43.054,88.9583,44.54,35.3128,9.351
534860,39.3786,88.759,44.5401,35.313,9.351
534870,38.0309,88.5674,44.5403,35.3131,9.351
534880,36.4632,88.3462,44.5391,35.3124,9.3422
534890,35.1978,88.4791,44.5291,35.3039,9.3514
534900,35.0926,88.5329,44.5403,35.3135,7.3223
534910,38.477,88.5814,44.5368,35.3106,7.3187
534920,36.1049,88.4755,44.5283,35.3041,7.3229
534930,35.8744,88.4229,44.5408,35.3169,7.3198
534940,35.6053,88.4526,44.5396,35.3139,7.3202
534950,35.4816,88.5046,44.5446,35.3178,7.3215
534960,34.8193,88.6088,44.5647,35.3313,8.0562
534970,35.6469,88.7536,44.5543,35.3228,8.0544
534980,34.2955,88.7682,44.5432,35.3132,8.0532
534990,34.3723,88.9511,44.5427,35.3127,8.0539
535000,34.6796,89.1168,44.5425,35.3138,8.0531
535010,34.3547,89.1353,44.5581,35.3285,8.0594
535020,33.0755,88.9676,44.5581,35.326,7.8526
535030,35.4782,88.9026,44.5405,35.3136,7.8493
535040,34.3829,89.0535,44.5623,35.3301,7.8514
535050,39.0304,89.0819,44.5398,35.3114,7.8464
535060,42.4194,88.8507,44.5381,35.3104,7.8466
535070,36.7962,88.9352,44.5362,35.3096,7.8494
535080,34.2057,89.1441,44.5409,35.3122,9.5284
535090,37.7221,89.439,44.5028,35.2895,9.5154
535100,37.7695,89.5402,44.5315,35.3024,9.5163
535110,37.5488,89.4248,44.5436,35.3124,9.5236
535120,36.5451,89.091,44.5388,35.3107,9.5188
535130,35.6757,89.1461,44.5465,35.3168,9.5221
535140,35.3158,88.7887,44.5591,35.3243,7.7201
535150,35.554,88.4749,44.5495,35.3122,7.7144
535160,33.438,88.3463,44.5457,35.3205,7.6904
535170,32.9962,88.0243,44.5402,35.3146,7.7166
535180,33.272,87.6954,44.5383,35.3093,7.7157
535190,31.4347,87.4101,44.5588,35.3292,7.7187
535200,31.1022,87.2374,44.4791,35.2477,8.4747
535210,35.3035,87.3863,44.4777,35.2509,8.4759
535220,32.2418,87.4645,44.4749,35.2485,8.4751
535230,32.9324,87.7338,44.4881,35.259,8.4756
535240,33.5411,87.5362,44.4784,35.2467,8.4754
535250,32.5887,87.6368,44.4851,35.2545,8.4756
535260,31.1408,87.6518,44.5445,35.3122,7.3698
535270,32.4603,87.6544,44.5477,35.3149,7.3707
535280,32.7963,87.6964,44.5443,35.3126,7.371
535290,33.3602,87.6746,44.541,35.3116,7.3708
535300,31.9251,87.6929,44.552,35.3223,7.3709
535310,31.538,87.7428,44.5437,35.3135,7.371
535320,31.7814,87.9296,44.5381,35.3112,6.6828
535330,34.6999,88.2059,44.559,35.3259,6.6836
535340,32.2504,88.266,44.5439,35.3156,6.6828
535350,32.4568,88.442,44.5421,35.3151,6.6807
535360,34.7056,88.5978,44.5319,35.3079,6.683
535370,35.988,88.6674,44.5415,35.3142,6.682
535380,35.8967,88.4457,44.5476,35.3176,7.4985
535390,38.4235,88.4135,44.5461,35.3179,7.4834
535400,40.7344,88.9716,44.5603,35.3307,7.503
535410,48.6551,90.1442,44.572,35.3384,7.5026
535420,50.0497,90.759,44.6312,35.3817,7.5081
535430,50.8692,91.0939,44.5523,35.3242,7.5003
535440,52.8543,91.1803,44.5605,35.3263,6.8378
535450,51.321,90.0177,44.5425,35.3113,6.8449
535460,47.2768,89.5298,44.555,35.3256,6.8385
535470,45.6253,89.1169,44.5593,35.3272,6.8402
535480,44.5657,88.692,44.5635,35.3275,6.8375
535490,43.2679,88.3845,44.5631,35.3305,6.8398
535500,42.471,88.1979,44.5465,35.3173,6.1189
535510,47.4633,88.3036,44.5563,35.327,6.1379
535520,46.7346,88.3738,44.5528,35.3234,6.1342
535530,45.1771,88.3317,44.5479,35.3178,6.1352
535540,43.3032,88.0463,44.5654,35.3373,6.1366
535550,40.3888,87.6258,44.5524,35.3225,6.1363
535560,38.9885,87.3779,44.562,35.3268,8.2593
535570,40.2911,87.2733,44.5688,35.333,8.262
535580,38.9739,87.3311,44.5532,35.3231,8.2593
535590,38.897,87.383,44.5528,35.3204,8.2579
535600,41.404,87.5835,44.5383,35.3038,8.2408
535610,44.2868,87.6153,44.551,35.3185,8.2562
535620,41.456,87.5902,44.5557,35.3256,6.4887
535630,40.3239,87.7308,44.5578,35.3258,6.487
535640,39.2497,87.8351,44.5615,35.3179,6.4701
535650,41.4445,87.8621,44.5554,35.3239,6.4863
535660,48.0259,87.941,44.5534,35.3215,6.475
535670,44.8816,88.2015,44.5529,35.3214,6.4872
535680,44.8417,88.7575,44.5716,35.3388,13.4411
535690,48.3041,89.0663,44.5453,35.3144,13.4401
535700,46.8912,89.1033,44.5494,35.3196,13.4333
535710,45.161,89.1514,44.5637,35.3273,13.4422
535720,44.4099,89.3068,44.5499,35.3173,13.4345
535730,43.7388,89.4021,44.5581,35.324,13.436
535740,43.9947,89.5196,44.5654,35.3304,8.0622
535750,45.991,89.5495,44.5664,35.332,8.0616
535760,45.8074,89.8019,44.5525,35.3203,8.0579
535770,45.0416,90.0078,44.5558,35.3255,8.0612
535780,50.2006,90.4956,44.5527,35.3197,8.0586
535790,50.5261,90.5959,44.555,35.3227,8.0589
535800,46.679,90.6354,44.568,35.3369,13.0904
535810,48.2088,90.7357,44.5768,35.3399,13.0831
535820,43.3975,90.5987,44.5882,35.3531,13.0915
535830,41.7739,90.4792,44.5629,35.3274,13.0825
535840,40.2107,90.3249,44.5695,35.3328,13.082
535850,39.2158,90.1662,44.5641,35.3294,13.0817
535860,38.1764,90.0792,44.5659,35.329,6.8449
535870,39.9784,90.0441,44.5657,35.3302,6.846
535880,39.2492,89.9251,44.5657,35.3284,6.8454
535890,38.8066,89.5958,44.559,35.3226,6.8436
535900,38.4597,89.2367,44.568,35.3314,6.8454
535910,35.7482,88.5785,44.5634,35.3248,6.8433
535920,35.7647,88.6795,44.5645,35.3286,5.9157
535930,35.5142,88.3487,44.5785,35.3403,5.9173
535940,32.1687,87.988,44.5806,35.3407,5.9184
535950,31.5943,87.6575,44.5694,35.3332,5.9153
535960,31.2277,87.4111,44.5685,35.3316,5.9153
535970,32.3097,87.1479,44.5682,35.3322,5.9147
535980,31.4886,87.0133,44.5877,35.3444,5.2528
535990,31.2487,86.8461,44.5716,35.325,5.2232
536000,29.7749,86.6749,44.5762,35.3372,5.2517
536010,28.3823,86.438,44.6017,35.3538,5.251
536020,27.8635,86.1106,44.5761,35.3366,5.2593
536030,27.7115,85.9045,44.588,35.3464,5.2529
536040,30.3205,85.9616,44.5803,35.3398,5.3479
536050,32.3618,86.0654,44.5632,35.3254,5.3475
536060,32.2732,86.2935,44.5701,35.3321,5.3464
536070,27.2301,85.8526,44.5777,35.3373,5.3481
536080,26.546,85.7912,44.5797,35.3401,5.3477
536090,25.8067,85.7496,44.5705,35.3324,5.3464
536100,28.2605,86.1579,44.5824,35.3432,6.1895
536110,34.0537,86.3408,44.5618,35.3226,6.1885
536120,31.4916,86.5044,44.5704,35.3334,6.1862
536130,32.5873,86.9694,44.5737,35.3344,6.1896
536140,31.7131,87.2987,44.5806,35.3382,6.1896
536150,32.3993,87.6886,44.5689,35.3316,6.1878
536160,35.9418,87.9689,44.572,35.334,6.6657
536170,36.3116,87.9955,44.5697,35.3348,6.6671
536180,34.2213,88.0804,44.5677,35.332,6.6475
536190,40.4328,88.743,44.5703,35.3309,6.6625
536200,38.3223,89.0411,44.5726,35.3338,6.6649
536210,37.1364,89.0148,44.5734,35.3372,6.6657
536220,34.8874,88.6397,44.5673,35.3291,6.6247
536230,34.3082,88.4145,44.5818,35.3396,6.6249
536240,34.6712,88.4293,44.5758,35.3354,6.6241
536250,35.932,87.9709,44.5809,35.3409,6.6255
536260,36.2175,87.7334,44.5732,35.3352,6.625
536270,41.3938,87.6942,44.5724,35.3329,6.6245
536280,40.1376,87.7177,44.5702,35.3302,7.7017
536290,36.1436,88.102,44.5756,35.3368,7.7057
536300,35.9178,88.5113,44.5742,35.3349,7.7042
536310,34.3941,88.1747,44.5731,35.3349,7.7039
536320,34.669,88.3132,44.5794,35.3393,7.7044
536330,35.9114,88.5873,44.5691,35.3296,7.7025
536340,39.195,89.0404,44.5688,35.3287,7.8576
536350,41.7747,89.1939,44.5681,35.3294,7.8545
536360,38.8679,88.8391,44.5735,35.335,7.8581
536370,36.4467,88.6825,44.5904,35.3486,7.8575
536380,34.1134,88.5163,44.5865,35.3437,7.8593
536390,33.5744,88.6355,44.5739,35.3342,7.8542
536400,34.9882,88.8629,44.5752,35.3371,5.9519
536410,38.6305,89.1653,44.5766,35.337,5.9528
536420,40.6127,90.103,44.5815,35.3428,5.9526
536430,45.3138,90.7115,44.5768,35.3374,5.9522
536440,48.2303,90.8116,44.5885,35.3475,5.9541
536450,43.2112,90.5422,44.5886,35.3468,5.9536
536460,41.7255,90.2604,44.5779,35.3392,10.5409
536470,45.7199,90.1384,44.5739,35.3354,10.5396
536480,47.1303,90.2946,44.5774,35.3373,10.5376
536490,50.1586,90.794,44.5767,35.3363,10.538
536500,48.6393,91.0078,44.5867,35.3453,10.5442
536510,43.6023,90.3266,44.5789,35.3385,10.5402
536520,42.7343,90.3557,44.5745,35.3315,9.8513
536530,40.6661,90.1289,44.5735,35.3306,9.8528
536540,40.0447,90.5328,44.5717,35.3303,9.8538
536550,41.3168,90.6145,44.5841,35.3401,9.8535
536560,40.832,90.6679,44.5754,35.3344,9.853
536570,40.5658,90.8433,44.5754,35.3341,9.8521
536580,42.7791,90.9028,44.5711,35.3334,8.7588
536590,46.4935,91.4259,44.5696,35.333,8.7588
536600,42.1173,91.8983,44.5683,35.3325,8.76
536610,42.7433,92.3867,44.5718,35.3339,8.7588
536620,42.4834,92.3191,44.5769,35.3374,8.7574
536630,44.0213,91.8556,44.5698,35.3332,8.7593
536640,46.642,92.1325,44.5767,35.3428,8.2815
536650,47.2249,92.2026,44.5843,35.344,8.2808
536660,47.7933,92.6014,44.5848,35.3435,8.2796
536670,50.1964,93.1137,44.5872,35.3458,8.2796
536680,52.4555,93.3692,44.5847,35.3432,8.2824
536690,54.2122,93.4755,44.5876,35.3462,8.2796
536700,53.078,93.3639,44.5979,35.3505,10.4381
536710,55.0896,93.4322,44.5754,35.3347,10.4124
536720,49.6152,93.3465,44.5956,35.3553,10.4401
536730,46.5316,93.0384,44.5779,35.3386,10.4347
536740,47.242,92.7823,44.5833,35.3461,10.4374
536750,47.1701,92.8151,44.5898,35.3463,10.438
536760,48.7596,93.2109,44.5845,35.3445,11.876
536770,49.7362,93.2317,44.5853,35.3455,11.8763
536780,49.5692,93.1407,44.5797,35.3391,11.8753
536790,50.3327,93.0125,44.5849,35.3463,11.878
536800,49.2627,92.9163,44.5868,35.3491,11.8782
536810,48.7494,93.1842,44.5924,35.353,11.8779
536820,47.9263,92.8239,44.5783,35.3381,10.8713
536830,48.1236,92.7366,44.5872,35.3466,10.8699
536840,45.6657,92.6574,44.5845,35.3469,10.8698
536850,45.2524,92.6865,44.5865,35.3472,10.871
536860,49.0115,92.7688,44.5867,35.3475,10.871
536870,48.627,92.7828,44.5969,35.3573,10.8774
536880,48.9168,92.6852,44.5878,35.3485,12.811
536890,48.7798,92.4045,44.5744,35.3313,12.8112
536900,45.4356,92.1734,44.5982,35.3565,12.8155
536910,44.347,91.9392,44.5971,35.3527,12.8222
536920,45.5595,91.7319,44.5874,35.3482,12.8123
536930,46.3034,91.5832,44.5871,35.3491,12.8147
536940,48.809,91.6499,44.588,35.3485,13.2519
536950,51.1643,91.7702,44.5853,35.3495,13.2434
536960,48.5472,91.8392,44.5887,35.3503,13.2504
536970,50.8251,91.9333,44.5882,35.3518,13.2506
536980,51.1348,91.8276,44.5887,35.3507,13.2501
536990,48.637,91.8047,44.5883,35.3516,13.2527
537000,50.4986,91.6607,44.5802,35.3431,16.3742
537010,50.7815,91.3605,44.5884,35.351,16.3721
537020,47.4491,90.9639,44.5921,35.3522,16.3701
537030,46.5366,90.9496,44.6026,35.3637,16.3683
537040,47.1652,90.8691,44.5945,35.358,16.3726
537050,50.0404,91.2262,44.5988,35.3602,16.37
537060,50.5201,91.4917,44.5883,35.3494,19.6469
537070,52.9987,91.8796,44.5863,35.3439,19.6647
537080,53.3652,91.8271,44.5908,35.3545,19.6609
537090,53.7628,91.8893,44.5935,35.3555,19.6616
537100,52.5464,92.0559,44.6114,35.3678,19.6702
537110,52.59,91.9977,44.6051,35.3685,19.6607
537120,48.3762,91.0721,44.5941,35.3593,19.4413
537130,49.1118,90.8864,44.5886,35.3522,19.4225
537140,49.4074,90.8225,44.5875,35.3517,19.428
537150,49.2908,90.7962,44.5811,35.3457,19.4289
537160,51.4161,91.0231,44.5819,35.3458,19.4217
537170,50.4941,90.9226,44.5858,35.3504,19.4275
537180,47.6741,90.7053,44.5937,35.3572,13.6183
537190,48.7304,90.6735,44.5851,35.3494,13.6136
537200,45.2359,90.6548,44.5861,35.3503,13.6137
537210,43.9699,90.6652,44.5881,35.3505,13.6128
537220,44.2275,90.4886,44.5859,35.3509,13.6134
537230,43.2922,90.3789,44.5925,35.3551,13.6155
537240,41.8974,90.2985,44.6036,35.3669,12.427
537250,43.7671,90.3673,44.5867,35.3524,12.4187
537260,42.1627,90.343,44.579,35.3444,12.4153
537270,43.8758,90.5393,44.5889,35.354,12.4178
537280,47.5056,90.5736,44.5958,35.361,12.4217
537290,46.5226,90.4215,44.5885,35.357,12.4177
537300,40.9514,90.4408,44.597,35.3595,14.1157
537310,43.5396,90.3699,44.5945,35.3576,14.117
537320,39.8429,90.3317,44.598,35.3609,14.1158
537330,38.313,90.3556,44.5976,35.3603,14.1157
537340,37.5984,90.3404,44.5963,35.3594,14.1165
537350,37.6196,90.2966,44.6045,35.3663,14.1163
537360,39.8713,90.5197,44.5938,35.357,11.0033
537370,45.6025,90.6806,44.598,35.3598,11.0035
537380,46.9704,91.1203,44.5972,35.3573,11.0048
537390,45.1339,91.2675,44.5951,35.3578,11.006
537400,45.1218,91.3738,44.603,35.3639,11.0048
537410,46.6915,91.8055,44.5976,35.3611,11.0033
537420,46.3055,91.8437,44.6897,35.4428,12.2402
537430,45.5728,91.5998,44.597,35.3511,12.2375
537440,44.2776,91.354,44.5857,35.3516,12.2163
537450,48.9584,91.9262,44.5983,35.3624,12.2122
537460,54.6418,92.0026,44.6162,35.378,12.2079
537470,50.1396,91.6869,44.6026,35.3666,12.2128
537480,44.9047,91.1327,44.6023,35.3634,11.8184
537490,46.5409,91.0231,44.6009,35.3641,11.8206
537500,47.359,90.9558,44.6068,35.3665,11.8235
537510,48.293,91.2276,44.6032,35.3653,11.819
537520,43.9053,91.0558,44.6031,35.3647,11.8182
537530,41.4668,90.6902,44.5978,35.3592,11.8192
537540,39.7548,90.4322,44.5991,35.361,13.2898
537550,41.4875,90.5408,44.602,35.3642,13.2913
537560,41.2755,90.5842,44.6181,35.3762,13.2979
537570,41.0801,90.657,44.5973,35.3566,13.2885
537580,45.7232,90.7819,44.6125,35.3711,13.2973
537590,45.3116,90.6678,44.6051,35.3664,13.2921
537600,45.1259,90.41,44.6039,35.3667,8.6066
537610,47.9576,90.2255,44.6043,35.3689,8.6119
537620,44.8143,89.99,44.6023,35.3656,8.6113
537630,44.2077,89.7169,44.6367,35.3916,8.5937
537640,43.3633,89.8175,44.6145,35.3746,8.6136
537650,44.7911,89.7733,44.6039,35.3657,8.6088
537660,42.7497,89.3557,44.5927,35.3577,7.8084
537670,44.4154,89.1274,44.5973,35.361,7.8097
537680,42.3898,88.7394,44.5975,35.3612,7.8097
537690,42.523,88.8236,44.5956,35.3597,7.8106
537700,44.3485,88.9955,44.6023,35.3633,7.8116
537710,42.999,88.9178,44.596,35.3605,7.8079
537720,41.877,88.9747,44.5954,35.3597,9.9997
537730,42.3101,88.9795,44.5952,35.3594,9.9982
537740,40.1781,88.9043,44.5991,35.3634,9.9982
537750,39.432,88.7751,44.5986,35.3648,9.9997
537760,38.4396,88.5213,44.5912,35.3555,9.9985
537770,37.0416,88.2847,44.5994,35.3636,9.998
537780,36.0246,88.1694,44.6442,35.4153,8.0064
537790,36.6683,88.0944,44.6249,35.3733,8.0174
537800,36.256,88.0637,44.623,35.3828,7.9985
537810,36.0083,87.8245,44.6232,35.3847,7.9947
537820,37.8459,87.7105,44.6161,35.3771,7.9945
537830,37.6083,87.5199,44.613,35.3767,7.9965
537840,36.8013,87.569,44.6021,35.3667,6.77
537850,37.4873,87.7572,44.6055,35.3623,6.7682
537860,36.7441,87.7761,44.6108,35.3732,6.7698
537870,36.5965,87.6815,44.6113,35.3742,6.7699
537880,36.6396,87.7275,44.6113,35.3737,6.7698
537890,35.563,87.5422,44.6114,35.374,6.7698
537900,37.8029,87.8257,44.6116,35.3742,6.3449
537910,49.3949,88.8537,44.6119,35.3745,6.3449
537920,51.2133,89.5659,44.6106,35.3748,6.3454
537930,50.387,90.3015,44.6253,35.3828,6.3489
537940,49.4257,90.4615,44.6119,35.3737,6.3458
537950,49.5778,90.5472,44.611,35.3711,6.3445
537960,49.0125,90.6304,44.613,35.375,8.5079
537970,49.4247,90.7809,44.6119,35.3735,8.5074
537980,46.9452,90.9935,44.6264,35.3883,8.5145
537990,47.2886,91.0706,44.6264,35.3851,8.511
538000,46.7087,90.9487,44.6157,35.3764,8.5091
538010,45.9607,90.7738,44.6158,35.3761,8.507
538020,45.119,90.6165,44.6158,35.3749,8.8449
538030,47.1668,90.5095,44.614,35.3742,8.8437
538040,45.5045,90.4067,44.6047,35.3643,8.8369
538050,44.0133,90.1934,44.6169,35.3755,8.8449
538060,44.5426,89.9822,44.6144,35.3747,8.8467
538070,44.3311,89.8579,44.614,35.372,8.8489
538080,45.3603,89.7076,44.6222,35.3805,9.9709
538090,47.647,89.5327,44.6322,35.3868,9.9565
538100,45.8183,89.3761,44.6243,35.3811,9.9709
538110,45.0896,89.2536,44.6244,35.3854,9.9661
538120,44.9957,89.4227,44.6235,35.3782,9.9756
538130,46.8622,89.708,44.6265,35.3831,9.9712
538140,47.2732,89.8187,44.6477,35.4026,9.7314
538150,48.4318,89.583,44.6169,35.3713,9.786
538160,46.0491,89.3416,44.6326,35.3885,9.7872
538170,47.824,89.4885,44.6435,35.3963,9.7902
538180,48.2394,89.5784,44.6224,35.3792,9.7875
538190,48.6609,89.3175,44.6308,35.3871,9.7886
538200,49.7292,89.2497,44.6211,35.3789,11.8727
538210,55.378,89.2159,44.6237,35.3822,11.8768
538220,55.8169,89.3139,44.6169,35.3738,11.8828
538230,55.3901,89.377,44.628,35.3803,11.8773
538240,55.8307,89.5702,44.6222,35.3808,11.8784
538250,55.6951,89.7144,44.6166,35.3762,11.8718
538260,55.8188,90.0552,44.6247,35.3839,18.2103
538270,58.5645,90.4788,44.6255,35.3823,18.2069
538280,56.6256,90.3318,44.6258,35.3826,18.2069
538290,57.5277,90.402,44.6262,35.3829,18.2069
538300,58.7529,90.4582,44.6366,35.392,18.2149
538310,59.5268,90.506,44.6248,35.3821,18.2098
538320,59.3316,90.6551,44.628,35.3853,21.5515
538330,60.9692,90.9035,44.6324,35.3902,21.5436
538340,60.397,91.2553,44.617,35.3776,21.546
538350,59.745,91.4709,44.6269,35.3832,21.5466
538360,59.2313,91.6506,44.6195,35.38,21.5393
538370,64.4582,92.1615,44.619,35.3777,21.5436
538380,67.0616,92.4623,44.6298,35.389,25.7952
538390,67.1857,92.5857,44.6286,35.3858,25.7977
538400,65.1928,92.7689,44.6249,35.3824,25.7949
538410,62.94,92.9372,44.6255,35.3823,25.7808
538420,62.4254,92.9481,44.6321,35.3896,25.8002
538430,61.5465,92.7905,44.6318,35.3886,25.7978
